gene	ucmc_mean	ucmc_median	ucmc_prevalence	zch_mean	zch_median	zch_prevalence	log2_fold_change	pvalue	mann_whitney_stat	fdr	significant_p005	significant_fdr005	significant_fdr01
merB	0.6755542197044335	0.0	4.926108374384237	0.7143392842696629	0.0	4.49438202247191	0.070402355656993	0.8401972130771407	18147.0	0.9996260039675422	False	False	False
copA_Ehir	35.46013105320197	28.5464	100.0	35.243694786516855	28.5464	100.0	-0.008807775737666121	0.8458515841157006	18276.0	0.9996260039675422	False	False	False
alo	1.6913053788177341	0.0	20.689655172413794	1.8912439370786516	0.0	21.34831460674157	0.15265866246567858	0.8519588103409351	17924.0	0.9996260039675422	False	False	False
ymoA	85.77043724236452	64.2745	80.78817733990148	88.19672376516853	62.5793	82.02247191011236	0.040198370084670254	0.8570920319146897	17874.0	0.9996260039675422	False	False	False
terE	11.923406380295566	0.0475835	54.187192118226605	10.304807496629213	0.0475835	53.93258426966292	-0.20859541391469666	0.8571169953484575	18251.0	0.9996260039675422	False	False	False
lmrC_abcf	45.352273093596054	48.2454	100.0	45.139478955056184	47.8776	100.0	-0.0067701330020117	0.8575489562617507	18260.0	0.9996260039675422	False	False	False
gamma-1	0.050357590738916255	0.0	16.25615763546798	0.055708764157303366	0.0	16.853932584269664	0.05045244602703222	0.8621270467333766	17946.0	0.9996260039675422	False	False	False
mtrF	0.850309337635468	0.0306728	62.5615763546798	0.8435799438202247	0.0303671	60.67415730337079	-0.010252451437712744	0.8624567526611004	18248.0	0.9996260039675422	False	False	False
emhA	18.99245609310345	15.0858	80.29556650246306	19.389557994382024	15.0858	80.89887640449437	0.029698665983931134	0.864384244332954	17884.0	0.9996260039675422	False	False	False
pmrA	1.4776661768472907	0.264163	84.23645320197043	1.491621271910112	0.205467	83.14606741573034	0.012705112353876075	0.8645877761475712	18250.0	0.9996260039675422	False	False	False
ehxA	0.17487516926108373	0.0	14.285714285714285	0.16097514179775277	0.0	13.48314606741573	-0.07486419258734614	0.8664624606892398	18176.0	0.9996260039675422	False	False	False
lambda-2	0.050517083152709356	0.0	16.25615763546798	0.055471468426966285	0.0	16.853932584269664	0.04672260933926857	0.8666601592926437	17950.0	0.9996260039675422	False	False	False
adeE	35.89773748384237	27.0531	94.08866995073892	36.571571634382025	27.0531	94.3820224719101	0.026755863306526795	0.8692655977676024	17890.0	0.9996260039675422	False	False	False
capB	3.5728447198522164	0.177982	66.50246305418719	3.7718811629213485	0.130941	65.1685393258427	0.07613677036297148	0.8696235043892242	18240.0	0.9996260039675422	False	False	False
ariR	33.55521806206897	21.3776	75.36945812807882	34.669533988764044	24.7558	75.28089887640449	0.04699352660422872	0.8697745376803894	17892.0	0.9996260039675422	False	False	False
iss	12.199445227586205	0.0	21.182266009852217	12.973729046067417	0.0	20.224719101123593	0.08807745906775612	0.8698528669927454	18192.0	0.9996260039675422	False	False	False
alpha-5	0.8676943234482759	0.700643	75.86206896551724	0.8761526048314606	0.715622	77.52808988764045	0.012555307153406496	0.8699229495877867	17892.0	0.9996260039675422	False	False	False
plcR	0.1946051541871921	0.0	8.374384236453201	0.2059509	0.0	7.865168539325842	0.0545174721933998	0.8711075101276528	18150.0	0.9996260039675422	False	False	False
mrdH	18.62181455399015	11.8217	76.35467980295566	17.930497573033705	12.2049	77.52808988764045	-0.054281060248378865	0.8714281734650668	17894.0	0.9996260039675422	False	False	False
sinH	5.779095313103448	0.965211	66.99507389162561	6.16254249516854	1.0059	67.41573033707866	0.09115432055163789	0.8736573443941172	17899.0	0.9996260039675422	False	False	False
ibeA	4.060002310344828	0.0	8.374384236453201	4.629836556179775	0.0	7.865168539325842	0.18520600118415553	0.8742058336053777	18148.0	0.9996260039675422	False	False	False
mexE	3.024675715270936	1.30684	72.41379310344827	2.8322446123595504	1.30684	71.91011235955057	-0.09170101160263879	0.8752853406483379	18234.0	0.9996260039675422	False	False	False
dpsA	0.9392996206896551	0.0	12.807881773399016	0.6839673247191012	0.0	12.359550561797752	-0.40674620009527396	0.878520653863026	18162.0	0.9996260039675422	False	False	False
ybtQ	45.511845191133	15.8193	99.50738916256158	45.22334906629213	14.5297	100.0	-0.009154064681532636	0.8795640787741631	18230.0	0.9996260039675422	False	False	False
arsR_pYV	24.27703568916256	2.51514	69.45812807881774	23.867172733707868	2.51514	70.78651685393258	-0.02446296837868624	0.882406049252406	17910.0	0.9996260039675422	False	False	False
acrF	147.3107240195074	126.736	99.01477832512316	149.86909126999998	144.632	98.87640449438202	0.024823707713248416	0.882506861540315	17908.0	0.9996260039675422	False	False	False
agg3C	1.5760248518226598	0.0	49.26108374384236	1.7315677801123597	0.0	47.19101123595505	0.12803555004318226	0.8838077699134658	18213.0	0.9996260039675422	False	False	False
hld	0.30216325615763545	0.0	16.25615763546798	0.28662611235955054	0.0	16.853932584269664	-0.05684219603793883	0.884835039347778	17966.0	0.9996260039675422	False	False	False
cesB	1.5572729665517242	0.998758	100.0	1.527991685505618	0.995251	100.0	-0.025717914447762096	0.8869240655324833	18220.0	0.9996260039675422	False	False	False
yfeB	34.53920230788177	31.0356	99.50738916256158	34.35223671797753	31.2899	100.0	-0.0078080581784877885	0.8869240655324833	17914.0	0.9996260039675422	False	False	False
ncrC	29.703583561871916	13.8072	75.86206896551724	26.478408426966293	14.0082	76.40449438202246	-0.16523109427483634	0.8898608617620859	17919.0	0.9996260039675422	False	False	False
arsA	70.5166178857143	13.8494	99.50738916256158	73.89812381348315	13.8494	100.0	0.06748096609750172	0.891344784999187	17920.0	0.9996260039675422	False	False	False
srpC	5.373396603940886	5.14241	86.20689655172413	5.226132926966292	5.21597	85.39325842696628	-0.03934796338311556	0.8941446834926658	18210.0	0.9996260039675422	False	False	False
copB_Ehir	20.705729302955664	14.3159	100.0	20.710914774157303	14.3159	100.0	0.0003595221955968878	0.8957688842615189	18208.0	0.9996260039675422	False	False	False
aadA1	0.0004857310344827586	0.0	0.9852216748768473	0.0005539516853932584	0.0	1.1235955056179776	0.0009791260829803913	0.8970423473827867	18042.0	0.9996260039675422	False	False	False
bont_DC	0.00019443615763546797	0.0	2.4630541871921183	0.0002094811235955056	0.0	2.247191011235955	0.000216615504488515	0.8970657587647015	18104.0	0.9996260039675422	False	False	False
nheC	0.13299779507389164	0.0	6.403940886699508	0.14411327191011236	0.0	6.741573033707865	0.06723443115732858	0.8988719023130541	18008.0	0.9996260039675422	False	False	False
