gene	ucmc_mean	ucmc_median	ucmc_prevalence	zch_mean	zch_median	zch_prevalence	log2_fold_change	pvalue	mann_whitney_stat	fdr	significant_p005	significant_fdr005	significant_fdr01
ymoA	33.45939464824121	3.74792	71.35678391959799	35.695994893333335	5.45062	73.33333333333333	0.0930814853303995	0.5336462389243627	14350.0	0.9973896125000954	False	False	False
emhC	2.664601506532663	0.608081	86.93467336683418	2.5485004000000004	0.951486	89.33333333333333	-0.06189581687245023	0.5391305773671844	14352.0	0.9973896125000954	False	False	False
agg3C	0.5590662710552764	0.0	40.7035175879397	0.6142970598666667	0.0	44.0	0.11610064326978388	0.540683075981516	14412.0	0.9973896125000954	False	False	False
sdeB	12.041657727638189	1.67337	99.49748743718592	13.215348891999998	2.28793	100.0	0.13312482147250054	0.5437408535460322	14358.0	0.9973896125000954	False	False	False
srpA	7.117066092964825	1.12689	80.90452261306532	7.443746776000001	1.85199	85.33333333333334	0.06386878245756847	0.5455702130994238	14362.0	0.9973896125000954	False	False	False
f17a	0.11302729949748744	0.0	13.5678391959799	0.125312444	0.0	16.0	0.08088867178050572	0.5478614610221053	14580.0	0.9973896125000954	False	False	False
emrD	28.568904034170856	4.3244	84.42211055276381	30.147583325333336	7.90119	86.66666666666667	0.07733312703814528	0.5502561490535198	14368.0	0.9973896125000954	False	False	False
bepG	4.362707819095477	1.30322	97.98994974874373	4.582122678666666	1.99534	98.66666666666667	0.06924338169079351	0.5508752758495103	14368.0	0.9973896125000954	False	False	False
acrF	63.54813237738693	8.69123	98.49246231155779	67.28836702133333	18.2341	98.66666666666667	0.0823813844959883	0.5515917358735595	14369.0	0.9973896125000954	False	False	False
mdsB	9.911062687939697	3.42534	100.0	10.387767447999996	4.28652	100.0	0.06711247487742769	0.5523085117238076	14370.0	0.9973896125000954	False	False	False
copC_Psyr	0.04030259547738693	0.0	28.643216080402013	0.044070465333333336	0.0	32.0	0.03823291330190008	0.5588622506050784	14482.0	0.9973896125000954	False	False	False
cpb2	0.16151500703517588	0.0	7.537688442211055	0.14612990933333334	0.0	9.333333333333334	-0.08747375532087663	0.559732190878253	14664.0	0.9973896125000954	False	False	False
pfoA	1.84617401959799	0.0	16.08040201005025	1.407101676	0.0	18.666666666666668	-0.3688639652268305	0.5600082758467327	14567.0	0.9973896125000954	False	False	False
inl_lmo0610	0.030643894522613065	0.0	26.633165829145728	0.0389628272	0.0	29.333333333333332	0.08905930740047871	0.5608447216775576	14496.0	0.9973896125000954	False	False	False
mexA	9.656221748241208	1.80424	84.92462311557789	9.468883947999998	2.44052	88.0	-0.027971881370404534	0.5633287932694555	14386.0	0.9973896125000954	False	False	False
ttgB	29.899909256783918	4.15262	95.47738693467338	31.578833921333334	9.29333	94.66666666666667	0.07856109477697198	0.5638127995249856	14386.0	0.9973896125000954	False	False	False
cnf1	0.012917504221105526	0.0	12.562814070351758	0.015723905066666665	0.0	10.666666666666668	0.03541776565750363	0.5672256179216377	15224.0	0.9973896125000954	False	False	False
ireA	5.24755149442211	0.363572	83.91959798994975	5.494857642666667	0.455249	85.33333333333334	0.06522295334190939	0.567470694378395	14392.0	0.9973896125000954	False	False	False
sdeA	7.495546990954775	0.562311	73.86934673366834	8.316102788	0.806369	76.0	0.1479984610353113	0.5679817936489858	14396.0	0.9973896125000954	False	False	False
tbtB	20.465821346733666	3.03293	95.47738693467338	21.47906552	6.71867	94.66666666666667	0.06938369979664975	0.5696189659405946	14394.0	0.9973896125000954	False	False	False
silA	42.40310101603015	4.9156	95.97989949748744	44.845356681199995	6.39942	96.0	0.08060397439041629	0.5710844912597692	14396.0	0.9973896125000954	False	False	False
sek	0.12205112512562814	0.0	26.13065326633166	0.077615312	0.0	24.0	-0.32213592137713026	0.5745491766642032	15325.0	0.9973896125000954	False	False	False
ttgE	8.7137675759799	1.2579	90.45226130653266	9.107264509466667	2.14516	90.66666666666666	0.06301374092567615	0.5745838572496561	14401.0	0.9973896125000954	False	False	False
srpB	21.315684394472363	5.09875	100.0	22.409128901333332	6.82719	100.0	0.07184244279361524	0.5754744334317281	14402.0	0.9973896125000954	False	False	False
mepA	3.072927074874372	0.257488	69.84924623115577	2.493492690666667	0.210959	68.0	-0.2909180596761179	0.5756292290965491	15440.0	0.9973896125000954	False	False	False
iucC	6.046635043115577	0.0	41.20603015075377	5.633706512000001	0.0	44.0	-0.10032876744325094	0.5782914061846497	14458.0	0.9973896125000954	False	False	False
hld	0.17540579396984926	0.0	12.562814070351758	0.19402482666666668	0.0	10.666666666666668	0.09437906637924526	0.5802805352688132	15214.0	0.9973896125000954	False	False	False
emhA	8.355498618090452	1.13068	81.4070351758794	8.780199142666667	1.98052	84.0	0.07070219764095811	0.5847508820915819	14416.0	0.9973896125000954	False	False	False
copA_Ehir	19.634275718090453	11.6536	100.0	21.17786706133333	15.2083	100.0	0.10864996845684524	0.5857518976480092	14416.0	0.9973896125000954	False	False	False
iroN	5.764244569296483	0.587434	86.4321608040201	6.3573627972	0.989555	85.33333333333334	0.1389998124462452	0.5874507948740485	14419.0	0.9973896125000954	False	False	False
adeC	0.0393280424120603	0.0	23.115577889447238	0.05079197493333333	0.0	25.333333333333336	0.11407399429224072	0.5904697540544415	14548.0	0.9973896125000954	False	False	False
golT	12.00610514472362	7.84459	100.0	12.773232136	9.08725	100.0	0.0886395360873987	0.5916627287560785	14424.0	0.9973896125000954	False	False	False
cnrC	0.03436301929648241	0.0	30.65326633165829	0.023317168133333333	0.0	28.000000000000004	-0.123762455360845	0.5980759677373522	15322.0	0.9973896125000954	False	False	False
lpfA-O113	6.670976407035176	0.0	22.613065326633166	6.209715760000001	0.0	25.333333333333336	-0.10178887613315374	0.6007490536571889	14560.0	0.9973896125000954	False	False	False
merE	7.972857047236181	0.0	41.20603015075377	7.312226882666667	0.0	38.666666666666664	-0.12317230308345445	0.6042784881562098	15354.0	0.9973896125000954	False	False	False
iucD	7.220647352462312	0.0	38.69346733668342	7.0282413535999995	0.0	41.333333333333336	-0.038425043642618756	0.606946887608252	14500.0	0.9973896125000954	False	False	False
bepE	5.084920235678393	1.66784	99.49748743718592	5.291921826666666	2.05086	100.0	0.0564777852186406	0.6080570737746047	14446.0	0.9973896125000954	False	False	False
amvA	1.2825076246733669	0.116049	65.32663316582915	1.461102961333333	0.238637	66.66666666666666	0.1752782551895463	0.6137517315880423	14463.0	0.9973896125000954	False	False	False
srpC	2.6199185688442213	0.802791	88.94472361809045	2.6022283373333335	0.870642	89.33333333333333	-0.009413872501017733	0.6153493606804237	14456.0	0.9973896125000954	False	False	False
ttgD	6.313635932663318	1.1598	76.38190954773869	6.683353182666666	1.48249	78.66666666666666	0.08085614812498867	0.618065148097126	14462.0	0.9973896125000954	False	False	False
hmrM	1.4651966487437187	0.180719	79.39698492462311	1.5692389119999999	0.194093	82.66666666666667	0.09284653070367492	0.6181076698792152	14461.0	0.9973896125000954	False	False	False
rho-3	0.36463406798994974	0.0282186	57.286432160804026	0.38646111066666666	0.0534683	60.0	0.06622953614145943	0.6194119531163542	14478.0	0.9973896125000954	False	False	False
farB	4.342379810452262	0.857388	77.38693467336684	4.514592564	1.04682	80.0	0.054870529334792424	0.6206413170148549	14465.0	0.9973896125000954	False	False	False
cnrA	0.7293311178894473	0.0967833	82.91457286432161	0.7042094524	0.122003	84.0	-0.04437693250182209	0.6208197373281192	14464.0	0.9973896125000954	False	False	False
arsB_pYV	43.063151661809044	14.4332	98.49246231155779	47.298914540000006	16.5068	98.66666666666667	0.13505381049255963	0.6208621414411513	14463.0	0.9973896125000954	False	False	False
cueA	15.70203976683417	10.4907	100.0	16.35701179733333	10.5431	100.0	0.058591603259779246	0.6216192833068794	14464.0	0.9973896125000954	False	False	False
mtrC	1.0526133804020101	0.042084	55.778894472361806	1.1247672453333333	0.0936562	57.333333333333336	0.08759893280681504	0.6220758754100608	14484.0	0.9973896125000954	False	False	False
ttgA	9.006327156281408	1.53837	81.90954773869346	9.328975264	2.36815	84.0	0.05023169716658835	0.625292037790697	14470.0	0.9973896125000954	False	False	False
lmrC_abcf	24.447702204020104	12.9589	100.0	26.08523413333333	13.2649	100.0	0.09316551769388355	0.6292101551935164	14474.0	0.9973896125000954	False	False	False
yfeA	7.257208494472361	0.754487	75.37688442211056	7.739688504000001	0.996442	77.33333333333333	0.09163785638669324	0.6322517043751347	14481.0	0.9973896125000954	False	False	False
arsB_R773	45.576472634673365	14.3423	98.49246231155779	50.086789857333336	17.663	98.66666666666667	0.13585642576482182	0.6330201622589677	14479.0	0.9973896125000954	False	False	False
rho-1	0.31507974080402007	0.0240888	56.78391959798995	0.3272589013333333	0.0267341	60.0	0.04172203006391068	0.6412784778521499	14506.0	0.9973896125000954	False	False	False
silB	31.554885990954777	2.65418	84.42211055276381	33.815927925333334	3.07118	85.33333333333334	0.09953476534859607	0.64162322579871	14491.0	0.9973896125000954	False	False	False
iroD	5.620135662311557	0.0	27.1356783919598	5.969487319999999	0.0	29.333333333333332	0.08552529619129402	0.642246684518226	14581.0	0.9973896125000954	False	False	False
iucB	4.845289210552763	0.0	36.68341708542713	4.377089522666667	0.0	38.666666666666664	-0.1434937289182354	0.642646744547582	14548.0	0.9973896125000954	False	False	False
cesC	18.258340643718594	9.33751	98.49246231155779	19.51584365333333	9.82458	98.66666666666667	0.09558372159674608	0.6499000810712975	14501.0	0.9973896125000954	False	False	False
arsR_R46	30.353894956783922	2.17941	65.32663316582915	34.63027445733333	2.5161	66.66666666666666	0.1895670556562637	0.6511036100983607	14511.0	0.9973896125000954	False	False	False
lpfA1	1.3869498648241207	0.0	15.577889447236181	1.7434456893333334	0.0	17.333333333333336	0.3100489079394768	0.6524203208561581	14654.0	0.9973896125000954	False	False	False
silP	36.69369236231155	13.9986	100.0	39.43954467999999	16.0031	100.0	0.10383779517791021	0.655309638038592	14508.0	0.9973896125000954	False	False	False
silC	35.40274507437186	2.49328	86.93467336683418	37.781497955999995	3.27565	86.66666666666667	0.09356280252928487	0.6580443884649785	14512.0	0.9973896125000954	False	False	False
capC	5.278631108542713	1.64471	82.91457286432161	5.719577337333334	2.2545	84.0	0.11367533167258012	0.660785978119089	14516.0	0.9973896125000954	False	False	False
tccP2	0.030299063819095477	0.0	30.15075376884422	0.014822850666666667	0.0	28.000000000000004	-0.18241693992672772	0.6631705196372458	15252.0	0.9973896125000954	False	False	False
srpR	0.128422408040201	0.0	30.65326633165829	0.06697660533333333	0.0	33.33333333333333	-0.45205820024347104	0.6644073713415133	14590.0	0.9973896125000954	False	False	False
norM-Burk	0.006821018492462312	0.0	15.577889447236181	0.0078767312	0.0	17.333333333333336	0.014188166997790075	0.6644687909277462	14664.0	0.9973896125000954	False	False	False
tcrB	7.801845303517587	2.2537	97.98994974874373	8.983582189333331	2.57759	98.66666666666667	0.20107174644144846	0.6646242961066777	14520.0	0.9973896125000954	False	False	False
iutA	10.820760006532664	0.763062	71.35678391959799	10.17449786	1.26281	73.33333333333333	-0.08800537340190447	0.6690688811865632	14530.0	0.9973896125000954	False	False	False
alpha-1	0.015935245025125628	0.0	19.09547738693467	0.0093852364	0.0	17.333333333333336	-0.08390118878677105	0.6721240404063491	15192.0	0.9973896125000954	False	False	False
golS	0.6296614788944722	0.0446313	54.2713567839196	0.696698608	0.0670893	57.333333333333336	0.1268067628303847	0.6759779066258725	14552.0	0.9973896125000954	False	False	False
gamma-5	0.004514457939698492	0.0	16.08040201005025	0.00389961	0.0	14.666666666666666	-0.008512291474919217	0.6771338551375667	15170.0	0.9973896125000954	False	False	False
plcR	0.02104187185929648	0.0	19.597989949748744	0.021903553333333332	0.0	21.333333333333336	0.010233975810270832	0.6824021636174933	14656.0	0.9973896125000954	False	False	False
copB_Ehir	7.152776553768844	3.92839	99.49748743718592	7.501995301333333	4.33861	100.0	0.06784473098644787	0.683410267398088	14544.0	0.9973896125000954	False	False	False
terD	5.780369311055277	0.0590712	57.78894472361809	6.670610478666666	0.06761	60.0	0.20337915665399764	0.6837368588152997	14558.0	0.9973896125000954	False	False	False
bimA_Bm	258.72874271356784	248.552	100.0	260.91285000000005	254.02	100.0	0.012122997991186667	0.6881379803323389	14550.0	0.9973896125000954	False	False	False
cadR	0.24092408442211052	0.0	10.552763819095476	0.023516201333333334	0.0	9.333333333333334	-1.46475023241234	0.6892181390014114	15120.0	0.9973896125000954	False	False	False
terZ	2.651376704522613	0.0	44.72361809045226	2.8425722039999997	0.0	46.666666666666664	0.09692413648445376	0.6919899711683737	14586.0	0.9973896125000954	False	False	False
mchF	8.677147227638192	3.24182	98.99497487437185	9.33517825733333	3.47032	98.66666666666667	0.10429766742784807	0.6928779120546638	14556.0	0.9973896125000954	False	False	False
hblD	0.007401558793969848	0.0	8.040201005025125	0.006583381333333333	0.0	9.333333333333334	-0.011032424211862785	0.6939433066466701	14746.0	0.9973896125000954	False	False	False
plcA	0.017645839698492462	0.0	10.552763819095476	0.011991255999999999	0.0	12.0	-0.07106420891848368	0.6944191901888659	14724.0	0.9973896125000954	False	False	False
pmrA	0.40887701809045224	0.103132	77.38693467336684	0.3338421013333333	0.0970545	76.0	-0.23014697453717955	0.6958206161930449	15288.0	0.9973896125000954	False	False	False
splA	1.6547903984924623	0.0	47.23618090452261	1.1121961786666668	0.0	45.33333333333333	-0.5336755179370889	0.6958747015374351	15261.0	0.9973896125000954	False	False	False
mdtM	19.06590675678392	1.16175	77.88944723618091	19.868389798666666	1.74461	77.33333333333333	0.059175747138547605	0.7024008781994233	14570.0	0.9973896125000954	False	False	False
ail	3.0678847829145726	0.289577	61.80904522613066	3.270224072	0.37165	62.66666666666667	0.0893246482662937	0.7025802837919123	14578.0	0.9973896125000954	False	False	False
kdeA	24.813422547236183	3.46385	82.91457286432161	26.359146697333333	5.73702	82.66666666666667	0.08684330647812633	0.7048632057280073	14572.0	0.9973896125000954	False	False	False
cesB	0.8323117821105529	0.512477	97.48743718592965	0.8066294255999996	0.636345	97.33333333333334	-0.04029951302602567	0.7087618411703178	14576.0	0.9973896125000954	False	False	False
arsR_pYV	7.672821388442212	0.11391	55.27638190954774	9.125591474666667	0.145778	56.00000000000001	0.24720304380699765	0.7099269628659486	14593.0	0.9973896125000954	False	False	False
aut	0.5459256201507537	0.0406561	58.79396984924623	0.48829880773333334	0.0337522	56.00000000000001	-0.13481893232924086	0.7124642015885686	15256.0	0.9973896125000954	False	False	False
dpsA	0.7593390854271357	0.0540029	53.266331658291456	0.48699545600000005	0.0562617	54.666666666666664	-0.5498781794493622	0.7141951425029012	14600.0	0.9973896125000954	False	False	False
copR	24.33544228341709	16.0324	98.49246231155779	24.633067016000005	17.4465	98.66666666666667	0.017465934040359735	0.7143541640936433	14583.0	0.9973896125000954	False	False	False
alpha-5	0.3232790054271356	0.024845	60.30150753768844	0.32882182493333334	0.0267909	62.66666666666667	0.018769400803837304	0.715158779936051	14594.0	0.9973896125000954	False	False	False
mexX	1.0393323035175877	0.10366	77.88944723618091	0.3224101386666666	0.109887	77.33333333333333	-1.4314722245576994	0.7168431390911899	14588.0	0.9973896125000954	False	False	False
capB	1.9757645628140703	0.762092	85.42713567839196	2.135876988	0.786624	86.66666666666667	0.107197997379091	0.7195903515854573	14590.0	0.9973896125000954	False	False	False
aadA1	0.00678351055276382	0.0	4.522613065326634	0.008845564	0.0	5.333333333333334	0.027593727600387013	0.724852639848375	14802.0	0.9973896125000954	False	False	False
espX1	5.338818366532663	0.0	35.678391959798994	5.795277593333333	0.0	33.33333333333333	0.11626650086069927	0.7271237905297023	15202.0	0.9973896125000954	False	False	False
mco	6.5795221417085425	3.34585	93.96984924623115	7.261769343999999	3.49126	94.66666666666667	0.14030765364058487	0.7279710865166786	14600.0	0.9973896125000954	False	False	False
arsB_pI258	28.512190394472363	16.129	98.49246231155779	30.360204678666662	18.221	98.66666666666667	0.09029568929511837	0.7320232893033194	14605.0	0.9973896125000954	False	False	False
sodC1	0.3399259663316583	0.0	24.623115577889447	0.3833363653333333	0.0	26.666666666666668	0.13576678669617676	0.736447878717631	14684.0	0.9973896125000954	False	False	False
hlyE	2.002124496482412	0.0	21.105527638190953	2.174426925333333	0.0	22.666666666666664	0.1136549690956984	0.7367222369871788	14698.0	0.9973896125000954	False	False	False
ybtQ	19.469952459798993	4.25845	98.99497487437185	19.42150742933333	5.45217	98.66666666666667	-0.0035757907832820826	0.7376759164327227	14612.0	0.9973896125000954	False	False	False
fdeC	8.018253750452262	0.0104622	57.78894472361809	8.0703005308	0.0114827	60.0	0.009219711725593417	0.740050585399183	14626.0	0.9973896125000954	False	False	False
yfeB	12.073761281407034	3.09478	91.4572864321608	12.89084258	3.55666	90.66666666666666	0.09372002534230588	0.7416360952947643	14617.0	0.9973896125000954	False	False	False
terB	2.0137661899497488	0.0	20.603015075376884	2.4569479239999996	0.0	18.666666666666668	0.2746069735769904	0.7432880782051221	15138.0	0.9973896125000954	False	False	False
cadC_Lm	2.1225273246231153	0.0	25.628140703517587	2.681059124	0.0	26.666666666666668	0.32343325980093923	0.7468689392737076	14692.0	0.9973896125000954	False	False	False
arsR_pI258	5.319629897487438	1.81018	86.93467336683418	5.514356630666667	1.91538	89.33333333333333	0.050926374113537086	0.7488130363041133	14626.0	0.9973896125000954	False	False	False
cvaB	8.729758928140702	2.96712	98.99497487437185	9.377512413333333	3.3726	98.66666666666667	0.10213439133114252	0.753903152663364	14632.0	0.9973896125000954	False	False	False
sinH	2.6734347236180906	0.0151346	53.266331658291456	2.461645484	0.0364024	54.666666666666664	-0.11460294080235686	0.7549984360216914	14648.0	0.9973896125000954	False	False	False
arsR_pSX267	5.224692927638192	1.80212	86.93467336683418	5.3804470040000005	1.91538	89.33333333333333	0.04159524088588044	0.7585904477225246	14638.0	0.9973896125000954	False	False	False
epeA	1.3908764146733668	0.0	28.643216080402013	1.322980664	0.0	26.666666666666668	-0.06724461310674847	0.7626594033626248	15148.0	0.9973896125000954	False	False	False
epsilon-7	0.11918535371859296	0.0	24.120603015075375	0.11096566693333335	0.0	22.666666666666664	-0.055143168226962594	0.7636398390686445	15134.0	0.9973896125000954	False	False	False
epsilon-1	0.1195256301005025	0.0	24.120603015075375	0.11096566693333335	0.0	22.666666666666664	-0.057381157086432606	0.7636398390686445	15134.0	0.9973896125000954	False	False	False
chrR_I	1.7772323814070352	0.345831	75.87939698492463	1.842608489333333	0.291718	76.0	0.04938791989863331	0.7703199402016714	15196.0	0.9973896125000954	False	False	False
yfeD	4.471662790452261	0.925978	81.4070351758794	4.799029543999999	0.952095	82.66666666666667	0.09977699881505805	0.7720485112029297	14655.0	0.9973896125000954	False	False	False
bepD	0.3758518753768844	0.0	31.65829145728643	0.3779460373333334	0.0	33.33333333333333	0.006335182503422491	0.7722035120256556	14700.0	0.9973896125000954	False	False	False
bonA	0.2617653928643216	0.0889321	100.0	0.2587554274666667	0.0889321	100.0	-0.012053745820629073	0.7751611127909653	15192.0	0.9973896125000954	False	False	False
cesD	0.017862463316582915	0.0	28.14070351758794	0.016479026666666667	0.0	26.666666666666668	-0.017034118723189957	0.7753548911078377	15135.0	0.9973896125000954	False	False	False
alo	0.540351596482412	0.0	16.08040201005025	0.40444907466666663	0.0	17.333333333333336	-0.3441556269549027	0.780585531932809	14756.0	0.9973896125000954	False	False	False
tccP	0.03654627587939698	0.0	22.110552763819097	0.007683261333333333	0.0	21.333333333333336	-0.34259595732978504	0.7830551436571798	15111.0	0.9973896125000954	False	False	False
nheB	0.023465710201005022	0.0	21.608040201005025	0.020172286666666667	0.0	22.666666666666664	-0.039006191959702424	0.7852454504847628	14740.0	0.9973896125000954	False	False	False
sigA	0.764387837085427	0.0	21.105527638190953	0.6682626452	0.0	22.666666666666664	-0.17007916397219924	0.7864777200916433	14742.0	0.9973896125000954	False	False	False
senB	6.740571527939699	0.0	24.623115577889447	5.886076850666667	0.0	22.666666666666664	-0.19250606632132605	0.7866721991504224	15114.0	0.9973896125000954	False	False	False
mtrR	0.5392591829145729	0.0	35.175879396984925	0.6700136013333334	0.0	36.0	0.26848294961593194	0.8007257141595495	14723.0	0.9973896125000954	False	False	False
iroE	8.942204782914576	0.12793	58.291457286432156	9.452488916	0.189952	57.333333333333336	0.07920208719129114	0.8007580189820434	14698.0	0.9973896125000954	False	False	False
beta-4	0.12004682512562813	0.0	29.145728643216078	0.11285248813333335	0.0	28.000000000000004	-0.04795660186194872	0.8042978810704443	15110.0	0.9973896125000954	False	False	False
nreB	0.008128157788944722	0.0	17.08542713567839	0.008480062666666666	0.0	16.0	0.004687650981566407	0.8047954134345743	15075.0	0.9973896125000954	False	False	False
emrD3	0.499132296482412	0.0	23.115577889447238	0.623242144	0.0	24.0	0.2716041427077864	0.8068761842670558	14755.0	0.9973896125000954	False	False	False
espF	0.13948584562814068	0.038457	76.88442211055276	0.145878112	0.0316515	77.33333333333333	0.03800292170977207	0.8070515741386897	15152.0	0.9973896125000954	False	False	False
mexE	1.9606841597989948	0.117928	70.35175879396985	1.1772099399999998	0.148313	70.66666666666667	-0.6901277145874527	0.8107783078856187	14704.0	0.9973896125000954	False	False	False
sep	0.04562855979899497	0.0	10.050251256281408	0.049455165333333335	0.0	9.333333333333334	0.03741944301473052	0.817953394931398	15036.0	0.9973896125000954	False	False	False
adeD	0.17546738542713566	0.0156777	52.76381909547738	0.12498067999999998	0.0210166	54.666666666666664	-0.29208040111479083	0.8190451479466926	14722.0	0.9973896125000954	False	False	False
tir	0.10406136879396985	0.0429597	98.49246231155779	0.08372625866666666	0.0402844	98.66666666666667	-0.15144525399521402	0.8223379353238417	15135.0	0.9973896125000954	False	False	False
bind_CopB	0.7464843422110553	0.0793236	77.38693467336684	0.785820688	0.0793236	78.66666666666666	0.06553130899184698	0.823909875405054	14718.0	0.9973896125000954	False	False	False
eilA	3.599360244221106	0.0	10.050251256281408	2.357292221333333	0.0	9.333333333333334	-0.5902063638688717	0.8244338925840907	15032.0	0.9973896125000954	False	False	False
arsN2	0.017078836180904524	0.0	20.603015075376884	0.015110678666666667	0.0	20.0	-0.024458633253430336	0.8257044029177804	15070.0	0.9973896125000954	False	False	False
arsR_pKW301	30.64895571507538	1.23066	64.321608040201	33.314147432000006	1.23066	65.33333333333333	0.11992164903632291	0.827771456153094	14726.0	0.9973896125000954	False	False	False
