gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
emhC	40	4.0549003825	7.835979474999999	0.9335944069654429	0.001933693014246206	0.006277880059950011
rho-1	40	0.612861807	1.1774203675000001	0.8415390256239328	0.0019682400460226917	0.006303687714964566
alpha-5	40	0.62413301575	1.219816175	0.866010368983768	0.0021871879664163776	0.006911513973875753
merE	40	11.553215775	25.232724500000003	1.1202741150829216	0.002234577508303178	0.0069683535456296465
mco	40	18.168165055000003	5.6453747475	-1.66885882760445	0.0033575435081729665	0.010334257291389521
espF	40	0.028759474750000003	0.0937275875	0.5893508167565129	0.00374225600360853	0.011286755477099987
merC	40	5.624000842500001	11.870470575	1.064384078119132	0.0037622518256999957	0.011286755477099987
amvA	40	2.544968475	4.9751036	0.9401867457088464	0.0041806468657305945	0.01223226305158211
arsD	40	14.664839277499999	58.72216788000001	1.994194303344893	0.0041806468657305945	0.01223226305158211
copC_Psyr	40	0.05397459250000001	0.40872417250000004	1.7241913367978239	0.004462787747516224	0.012898545075138353
sdeB	40	21.366584921250002	37.4256507175	0.8057843954661948	0.005332173790520756	0.015044347480397846
arsB_R773	40	79.1751699925	150.95569475	0.930139603153405	0.005332173790520756	0.015044347480397846
srpC	40	4.101805365	7.291186999999999	0.8147967396014464	0.005483182631745751	0.015288403337926387
inhA2	40	0.6820244449999999	0.000296635	-2.962940501229904	0.005847075797320481	0.015955322784313733
air	40	2.8005502344999997	5.10067727175	0.8423729086982843	0.005857017224621497	0.015955322784313733
ttgD	40	11.978509409499999	19.529586000000002	0.7005873209579887	0.006263107681825076	0.01686768773400617
hlyE	40	1.11535059	4.18499947	1.8179224803809144	0.007598223082063245	0.020233470454483024
sodC1	40	0.2023737675	0.554772855	1.1146615293881819	0.00795229380300989	0.020941040347926043
fdeC	40	5.1333485985	19.100497632499998	1.87533743614801	0.00882590938459905	0.022986159606043683
bepD	40	0.31675699250000006	0.6698619175	0.8853933016279322	0.009730247822185695	0.02506596449845663
nfaE	40	9.44060724	17.6118565	0.8925624398496659	0.010923099861455678	0.027836286743709634
iroE	40	6.79527193	9.660117060000001	0.5012910024874474	0.01112438314028367	0.028047646853693934
iss	40	5.1559287	17.662831025	1.7568439256959167	0.011322371449485434	0.028246337195032084
merF	40	0.0	3.816930525000001	5.2916516341724815	0.011718685599768628	0.028930505074428802
pet	40	2.3396980810000003	7.50950395	1.6410997885149017	0.01245330404618514	0.03042714493758637
iucD	40	9.243021083	23.6159725825	1.3438980054018168	0.013061605886398396	0.03158776117424918
iha	40	1.02990655075	1.98350734625	0.8828107277945492	0.014046202768524387	0.033470545802960446
mtrF	40	0.12733586849999998	0.9765174200000001	2.2434744329712077	0.01415325852266501	0.033470545802960446
merR_Ps	40	29.832256542500005	50.19415934999999	0.7486898246011269	0.014263819097464155	0.033470545802960446
arsB_pI258	40	81.40557644	49.11324475	-0.7278521288503466	0.015266838387105963	0.035472948017099146
adeD	40	0.3196309705	0.204432905	-0.46299685598774515	0.015556528972598904	0.035795120063164466
MerP_Gneg	40	12.43197159	26.204004175	1.069669028885065	0.016270914794374737	0.03707891159871935
nirB	40	22.541651209999998	43.588038775	0.9482591675300629	0.017058718531494516	0.0376517549459297
