gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
arsD	95	0.7807553859649123	3.115622684210526	1.8682848358450361	0.00012289963698344718	
basR	95	0.5143368421052632	2.9054344210526324	2.290471730427056	0.0001401336206158955	
blaSHV	95	5.217786232076522	8.040746006168014	0.6143352230904113	0.00016000874791502557	
ompF	95	0.710337894736842	3.446682863157895	2.1298748196974495	0.00019643672621231134	
nfsA	95	2.462222463157895	6.116571873684211	1.2787234838782056	0.0002133904415441917	
parE	95	26.153510287719296	43.68588849122807	0.7379556519996943	0.0002445858829809765	
clpK	95	7.5015784105263155	26.00030863157895	1.7796959469743876	0.00040519110293987023	
blaEC	95	0.6975171291866029	3.02370522583732	1.9696709066115754	0.0006549583433856954	
sul1	95	0.5025710832951945	2.4395694343249423	2.075380572791868	0.0007126267024380472	
qacE_gen	95	0.26677898947368417	1.3422962631578945	1.9753846368578922	0.0007764114990637485	
uhpT	95	19.39291908421053	31.069226389473677	0.6771721963591899	0.0008021479733085015	
gyrB	95	38.92006034210526	61.1722788631579	0.6510185006182453	0.0008449014995778639	
fdeC	95	1.9035126315789477	8.814602421052632	2.153638851499627	0.0009815397525216685	
qacE	95	0.20971892631578945	1.0087842	1.8399471534756588	0.0009870974388792308	
mdtM	95	0.9068347368421052	3.531452842105263	1.8507199484575902	0.0010018794357967696	
dfrC	95	4.976258431578947	1.165683947368421	-2.0038483225944077	0.0013917710935552976	
iucB	95	0.52686	3.433094	2.494716954164553	0.0014737808438751421	
iucA	95	0.8720547368421052	5.490761052631579	2.523935225910986	0.0014737808438751421	
iucC	95	0.973441052631579	6.325667368421054	2.5816033314393114	0.0014737808438751421	
fos_A3_A4	95	0.19585989473684212	0.7669379578947368	1.5510146058055665	0.0015175839700344678	
marR	95	1.064451852631579	3.0525710421052628	1.4368778928502353	0.0017056360778852587	
arsH	95	0.38476705263157895	3.15403232631579	2.7468650291863734	0.0019440584341867799	
mecR1	95	5.126845063157894	0.8448457578947368	-2.4677896550638514	0.00206416568518245	
iutA	95	1.248558947368421	6.744719999999999	2.343572940585175	0.0023655770533978757	
glpT	95	7.1650283578947365	1.8836876736842105	-1.872783534070734	0.0029851066486010474	
sdeY	95	15.584879894736844	44.14902842105263	1.496271296246258	0.0030918080776230596	
aph(6)-Id	95	0.7292305452631579	2.3006105684210527	1.5335562206578013	0.003301864483880959	
iucD	95	0.9282424210526316	3.3635492631578945	1.7520707557959485	0.004439092656792155	
iss	95	0.1541456	0.7370035473684209	1.7195784834316026	0.004439092656792155	
ampD	95	2.090715094736842	4.566825	1.091039496871382	0.004922837173985914	
merT	95	1.0421141431578949	1.9413999319298245	0.8378520081525901	0.005008656769673739	
MerP_Gneg	95	0.3345647754385965	0.9564875719298247	1.2816326524305166	0.005139214887964068	
merD	95	0.9209466315789472	1.5760907228070176	0.7151927872905277	0.005417863302589662	
fosB-Sepi	95	1.6889419210526315	0.5717412421052631	-1.4131290381007497	0.005664254054391997	
mecI_of_mecA	95	0.36970952631578946	0.08369009473684212	-1.3544950206256414	0.006193715096235894	
rplC	95	5.030568336842106	2.578392410526316	-0.9377513037069825	0.006427539559582266	
walK	95	13.92602922105263	6.546749221052631	-1.0773858109768808	0.00659898477038669	
merA	95	3.6378129543859647	6.67926552631579	0.8589346022081851	0.006835856425301226	
aph(3'')-Ib	95	0.6216191263157895	2.1841716315789474	1.6623615757519115	0.007065994730893274	
qacA	95	25.86008692631578	8.320410157894736	-1.6243328004092978	0.007130375119324042	
qacB	95	25.821036221052623	8.314563999999999	-1.6231629671778396	0.007130375119324042	
ileS	95	17.513827484210523	8.031663042105263	-1.1150861013426348	0.007155615039305053	
arsB_pI258	95	11.376076742105266	6.518531921052634	-0.7940463721866157	0.007605287041098435	
ariR	95	0.15846655789473685	0.5338681789473685	1.294205217309948	0.008984997655215593	
blaZ	95	6.044950726315789	2.9055965671052633	-1.0317500690071044	0.00919840056700664	
fusE	95	4.930014	1.9569963473684213	-1.2900231834233178	0.009715447895743032	
fusA	95	27.502281263157894	14.534722947368422	-0.9153920731783878	0.009766777904849094	
tet(A)	95	0.5314022124401914	2.347498881339713	1.9546769794356826	0.009925485845323257	
nfsB	95	1.387998947368421	3.602985578947368	1.3153154251688393	0.013339484758120298	
mecA-ceftar	95	13.411868815789473	7.208287894736841	-0.8866218543080067	0.013347971433911731	
mecA	95	13.38749532631579	7.20082172105263	-0.8854917035390552	0.013682410497671289	
pbp2x	95	0.06553472982456139	1.6720421763955342	3.420207105018566	0.015022338553107788	
crrB	95	2.6458278736842105	5.521575957894735	1.0337334428047802	0.018518974697467713	
pbp2b	95	0.08409064561403508	1.8560556754385964	3.409459209943525	0.018566712279734197	
SMR_efflux_emrE	95	0.5000408421052631	1.0554463684210527	0.9453176897556621	0.018602929901135743	
mecA2	95	11.291755663157891	6.233007252631581	-0.8470274712960981	0.020092300003379925	
cadD	95	3.635788178947368	3.24353547368421	-0.16003823197345227	0.02101456731684548	
parC	95	37.29524966879699	53.2185486589808	0.5117824948148808	0.023199000504463944	
merE	95	0.44472849649122814	0.7855368631578947	0.7010150236363201	0.024404130322722078	
rpsJ	95	6.116114102105262	8.598462466315787	0.4847474279124643	0.026729418164823496	
gdpP	95	14.029746936842105	6.077672610526317	-1.1936003056842261	0.02770327704252785	
merR_Ps	95	1.4418802000000002	2.282384238596491	0.627715438435636	0.028181182907209452	
hld	95	0.20568688947368421	0.08281830631578946	-0.7416441378195833	0.030460599218400365	
blaTEM	95	3.2932553596463543	9.422094425325078	1.4886089311304038	0.03085282490002291	
blaR1-2	95	12.120795431578943	7.1182406421052615	-0.7596190450759374	0.032867780427719866	
pbp2	95	8.699214105263158	2.995338526315789	-1.5072774757918639	0.03323039148816461	
qacC	95	0.7436101663157895	1.1893438842105264	0.6119887136974869	0.033461641724253414	
blaR1	95	11.896585031578947	7.096140389473684	-0.7373285467280917	0.0345323437465721	
cls	95	10.041223468421052	5.70088005263158	-0.8058880205125463	0.03878705106907489	
arsR_pYV	95	0.29969894736842106	0.9760631789473685	1.4287771069516384	0.03947435091450279	
lmrS	95	3.694034210526316	0.695491094736842	-2.2538150022234187	0.04004379807224231	
aadA1	95	0.0	0.39196669621421976	2.298560655335178	0.043114446783075355	
aadA25	95	0.0	0.5556168736842105	2.7128529857175163	0.043114446783075355	
aac(6')_Entco	95	0.8419131894736842	1.6992296105263163	0.9337133028689071	0.04347275435563413	
aacA-ENT1	95	0.8423996719298246	1.6991249894736842	0.9328844754651016	0.04347275435563413	
clbB_Ec	95	20.71263157894737	31.97215421052632	0.6238618664039228	0.04373288761671472	
clbN	95	9.451277894736842	14.817722526315789	0.6432616238395945	0.049421966979675956	
mph(C)	95	3.3955452298245614	1.6594907017543858	-0.9903596125211843	0.04971251185196612	
erm(C)	95	18.010313471578947	11.926855388771932	-0.590552041702309	0.04989216370630831	
msr(A)	95	5.16512815368421	2.5783741073684214	-0.9751111608927375	0.05073674080025537	
ant(4')-Ia	95	2.5548821894736844	0.3733034131578948	-2.4878106117778467	0.05933346675499405	
rpoC	95	63.58367031578947	43.59633094736843	-0.5434113399656434	0.06008837629397441	
pgsA	95	2.0281956210526317	1.1027267684210524	-0.8233218346982859	0.061488022717132974	
senB	95	2.6590298947368423	3.708808315789473	0.4651785951378869	0.06188375105213765	
blaI_of_Z	95	2.244290833684211	1.7307949894736843	-0.3566813135193398	0.06496270203397007	
aadA22	95	0.0	0.3176163947368421	2.062178350177091	0.06788915486182899	
fosB_gen	95	0.24213153684210528	0.0707997157894737	-1.002245519991998	0.07118923429208965	
mco	95	1.815875747368421	0.5946821578947369	-1.4635790502719763	0.07273623070102449	
aur	95	3.2289825473684215	0.6926757684210526	-2.070278527039124	0.07345086128284452	
pbp5	95	2.892095052631579	5.193235736842104	0.8229938991607955	0.07356496369682643	
tet(W)	95	0.016947812865497076	0.330961783625731	1.8816950602482203	0.07473549830588248	
tet(O/W/O)	95	0.014402	0.29503037894736844	1.7878513310259025	0.07473549830588248	
tet(O/W)	95	0.01342	0.3109951157894737	1.85744618780064	0.07473549830588248	
tet(W/N/W)	95	0.014402	0.26966134736842107	1.6920919260981162	0.07473549830588248	
msr(C)	95	2.2540113578947367	4.507551052631579	0.9688788700400655	0.07800127936744676	
sul2	95	0.9442878089068827	1.9332045635627528	0.9612359961914744	0.08437944259396049	
LHR_hdeD	95	0.8390619473684211	2.343389557894737	1.379591658904844	0.08461834699560226	
mprF	95	3.6064566315789475	0.8956737263157895	-1.8962956646954225	0.08538899791882958	
eat(A)	95	2.5263419052631577	4.415010221052631	0.7816745107415076	0.09263052317984789	
pbp4	95	2.2373325473684207	0.479124	-2.012918819041858	0.09285953143064656	
gshF	95	13.726203578947366	5.949734273684212	-1.1924613928747108	0.09757297397201053	
LHR_trx	95	0.6077585789473684	1.858938947368421	1.4687431983464565	0.10781134723402	
aadA21	95	0.0	0.23869399999999996	1.759982429563344	0.10880943004054568	
dfrB	95	1.123780210526316	0.19516358947368417	-2.0517578041768263	0.10894087157711467	
splA	95	0.5371831263157895	0.15974495789473683	-1.2946123182104912	0.1094211588192293	
lsa(A)	95	6.478566757894737	3.0104738236842103	-1.0806389396095142	0.1097063560585754	
dltC	95	0.2685545368421053	0.6516567263157895	1.0281958308697952	0.11376991088260599	
ncrC	95	1.5773678947368421	2.900806989473684	0.8391513805601053	0.11585149752593009	
mef(A)	95	0.9954446430743524	1.2929299837900174	0.34660616071047773	0.11688763780953301	
