gene	n_subjects	week1_mean	week3_mean	log2_fold_change	pvalue	fdr
pbp2	86	2.761223953488372	1.593135465116279	-0.756935018967808	0.36126885882009796	0.4363150468841763
pbp4	86	0.5629841395348837	0.20875086046511626	-1.10253120000048	0.3634879469815159	0.43688455166047585
erm(A)	86	0.43107529069767436	0.7394800387596898	0.6605796142006507	0.3818598292804778	0.45518105935418507
mepA	86	0.580087965116279	0.2348554651162791	-1.0221828477839288	0.38235208985751545	0.45518105935418507
sasG	86	1.7449467441860467	0.45230581395348834	-1.7400399529704584	0.38818640520827785	0.4599364990619406
sel26	86	0.08833503488372094	0.03048640697674419	-0.529401874912111	0.39802471950693785	0.4671651637405374
sei	86	0.10119590697674417	0.026907244186046512	-0.6648265318095994	0.39802471950693785	0.4671651637405374
blaZ	86	2.622150764534884	1.8753706958056482	-0.46262355857615506	0.4201747268820091	0.4908583257967396
hlgB	86	0.42064146511627915	0.14070252325581395	-1.1130389504675298	0.43262594902013973	0.5030534290931857
glpT	86	2.1840150697674416	2.4914362906976746	0.18217975661572122	0.43568675128416634	0.5042670732455629
bleO	86	2.048605779069767	0.8210960581395349	-1.221977281599176	0.47694075091631205	0.5494709111939079
mecI_of_mecA	86	0.15849538604651162	0.11290536046511628	-0.2799262557435687	0.4842121727230406	0.5552891889025695
mprF	86	0.9767167441860466	0.37640476744186047	-1.1763790091165893	0.5097974849608639	0.5819605992703926
tet(38)	86	0.6246603488372093	0.24440620930232557	-1.073193803362258	0.5349252131384397	0.6078695603845905
mecR1	86	2.3786343372093026	1.5121833372093025	-0.6205296359961606	0.5553047807382461	0.6281728288894186
fusA	86	8.895265930232558	9.991880523255814	0.16595719348419954	0.5631821916432667	0.6342141797784534
msr(D)	86	0.31874718604651164	0.05477039534883721	-1.43594995809434	0.5754030229127536	0.645070653489634
lmrS	86	1.0760802325581396	1.1856643023255813	0.12852750749217898	0.6008710115741303	0.6694432196722954
rplC	86	2.10807288372093	1.6964455581395348	-0.29764257848672104	0.6024988977050658	0.6694432196722954
dfrC	86	2.142222418604651	1.2653471511627907	-0.7156615789360952	0.6329511275216686	0.7001671764620228
ant(4')-Ia	86	4.08177763372093	1.9031512965116275	-1.0618449576330535	0.6436875285434513	0.7089069697615102
fosB-Sepi	86	0.5911807209302326	0.6660763953488373	0.14842529199601942	0.6642121802184103	0.7283028291868534
ble-MBL	86	1.8763139534883722	0.6681168604651163	-1.3634144261135401	0.6858304344516057	0.745467863534354
rmtB	86	3.282107558139535	0.940794534883721	-1.700237249487172	0.6858304344516057	0.745467863534354
fusE	86	1.6220876162790698	1.5455746511627908	-0.06556707044412825	0.7123840584495851	0.7709784182354816
qacA	86	16.172592139534885	8.505764837209302	-0.9190687605799729	0.7180058154123922	0.7737131631599053
qacB	86	16.154219639534883	8.504584313953488	-0.9176368916094869	0.7230108485635914	0.7757627130510637
ileS	86	5.63800511627907	4.420094627906977	-0.3441962787930447	0.7568384093735303	0.8085880442024896
pbp2b	86	0.37192431201550386	0.10845171705426356	-1.178842240441985	0.779434528427275	0.8291856685396544
aur	86	1.0067011627906977	0.6294726395348837	-0.6013399378396338	0.8092039689931078	0.8572075942723599
mef(A)	86	0.22801206016980435	0.07464725836101883	-0.9093048647821814	0.8139453463016609	0.8585921374490094
erm(C)	86	18.06792645271318	10.077261924031008	-0.8360442978506533	0.823174711604206	0.8646793189119811
cls	86	2.317916819767442	1.8089371860465118	-0.3409949830490457	0.8406508646716921	0.8785532515146274
mupA	86	4.044513255813953	4.093952825581396	0.017107956608233697	0.8434111214540423	0.8785532515146274
walK	86	8.663920453488373	10.31714853488372	0.2493121308941429	0.8641530791376038	0.8964243559518711
arsB_pI258	86	2.7222890813953486	2.8725794011627905	0.07484957874566477	0.8702171264229133	0.8989846347344146
mecA	86	5.410736833333334	5.52935903488372	0.03072543224594612	0.9026168724545751	0.9216004503873753
mecA-ceftar	86	5.423350011627908	5.543411819767441	0.03102407890481808	0.9026168724545751	0.9216004503873753
rplD	86	0.8091522093023255	0.44421144186046513	-0.7403545600408477	0.9031684413796277	0.9216004503873753
blaNDM	86	3.1652256274270947	1.0578800581490349	-1.4956968696359254	0.916511907863894	0.9314145405120874
dfrB	86	0.3139950465116279	0.14388781395348837	-0.7633958313084069	0.9547075542182767	0.9653808293520325
gdpP	86	6.580064418604651	7.9432037209302315	0.2679082462954656	0.9576577827172162	0.9653808293520325
mecA2	86	4.5875696511627915	4.7375563197674415	0.04543833027064634	0.9964682694267606	1.0
hld	86	0.04597677906976744	0.05556660290697674	0.09179348142212847	1.0	1.0
