Variable,Coefficient,Std_Error,T_stat,P-value,Significant,CI_Lower,CI_Upper,PC
Intercept,-4.038637689270273,8.005483080278655,-0.5044839454122857,0.6139213412286803,False,-19.72909620546121,11.651820826920662,PC4
C(SampleType)[T.Groin],-4.941405353982972,1.8285880427946954,-2.702306500063759,0.006886025249329356,True,-8.525372060421162,-1.357438647544782,PC4
C(SampleType)[T.Stool],5.84408708015557,1.7024368469671078,3.432777603801759,0.0005974319295702471,True,2.5073721741461115,9.18080198616503,PC4
C(Location)[T.ZCH],1.8717138930729516,2.7673824130636917,0.6763481202443682,0.49881964766194054,False,-3.5522559679814316,7.295683754127334,PC4
C(GestationCohort)[T.28-32 Weeks],0.22385621798739622,3.5554741083936174,0.06296100355756372,0.9497975573343238,False,-6.744744982428754,7.1924574184035475,PC4
C(GestationCohort)[T.33-36 Weeks],-1.4063309370122818,4.535032219212707,-0.31010384690418463,0.7564819869675621,False,-10.294830755397943,7.482168881373379,PC4
C(SampleCollectionWeek)[T.Week.3],1.6417536253081488,1.4638494246590883,1.1215317625243404,0.2620615792662693,False,-1.2273385258133436,4.510845776429641,PC4
C(MaternalAntibiotics)[T.None.Mat.Abx],1.250437749208024,2.3262388323554553,0.53753627177734,0.590897237132237,False,-3.308906581647177,5.809782080063226,PC4
C(PostNatalAbxCohort)[T.Low.Infant.Abx],-1.375904109600623,2.8957906674305796,-0.4751393548834992,0.6346876493210574,False,-7.051549524531764,4.299741305330518,PC4
C(PostNatalAbxCohort)[T.No.Infant.Abx],-5.070013457579656,2.729888239386745,-1.857223817601635,0.063279317762877,False,-10.420496088597133,0.2804691734378215,PC4
C(BSI_30D)[T.BSI ],12.287158725436287,10.597530401800501,1.1594360440191538,0.24627849181515993,False,-8.483619187160985,33.05793663803356,PC4
C(BSI_30D)[T.BSI and No.BSI],12.804425666141766,9.898320533317074,1.2935957795105684,0.19580508105364858,False,-6.595926086592998,32.20477741887653,PC4
C(BSI_30D)[T.No.BSI],1.0891089348416465,3.288638932799089,0.3311731561587588,0.7405136955074723,False,-5.356504931600806,7.534722801284099,PC4
C(BSI_30D)[T.No.BSI ],30.516682236895495,11.788502142239981,2.5886819095998312,0.00963440450193001,True,7.411642606431858,53.62172186735913,PC4
C(BSI_30D)[T.No.BSI  ],-1.367751675965154,13.481116094669218,-0.10145685760439363,0.9191878034267538,False,-27.790253692920086,25.05475034098978,PC4
C(BSI_30D)[T.PICC],9.020212594727488,7.88449890810136,1.1440438637716313,0.2526054464118347,False,-6.433121301296559,24.473546490751534,PC4
C(NEC_30D)[T.No.NEC],0.48746889853689157,5.2260895170069555,0.09327603305503096,0.9256842719105376,False,-9.755478334779069,10.73041613185285,PC4
C(AnyMilk)[T.Mother],4.09634362684049,3.286302386299551,1.246490172029806,0.2125844950905752,False,-2.344690692614666,10.537377946295646,PC4
C(AnyMilk)[T.No.Milk],10.432171835990916,4.500241819716174,2.318135836675742,0.020441939812247605,True,1.61185994762622,19.252483724355614,PC4
C(PICC)[T.PICC_LE],-1.585061178849683,3.007139225187748,-0.5270993659266711,0.5981245870459155,False,-7.478945756715353,4.308823399015987,PC4
C(PICC)[T.PICC_Neck],5.597816375110335,7.1959090943824835,0.7779164941758774,0.43661824382055603,False,-8.50590628590357,19.701539036124238,PC4
C(PICC)[T.PICC_UE],-6.480179582252445,2.5540715510854373,-2.537195788230161,0.011174443989633655,True,-11.486067836318256,-1.4742913281866352,PC4
C(PICC)[T.axillary],-3.2175648417286697,6.118353069971839,-0.5258874087407772,0.5989664378451656,False,-15.209316503573548,8.774186820116208,PC4
C(PICC)[T.peripheral_UE],3.5003115010005548,5.404493726894301,0.64766686351804,0.5172004407812396,False,-7.092301558384925,14.092924560386034,PC4
C(UVC)[T.UVC],5.497763741703648,2.9336358770621063,1.8740443504561277,0.060924312514924944,False,-0.2520569210926542,11.24758440449995,PC4
C(Delivery)[T.Vaginal],2.977495645135352,2.733808103479532,1.089138495619228,0.27609281625359305,False,-2.3806697783282798,8.335661068598984,PC4
Group Var,0.06754919171690427,0.037239782574607215,1.8138986601646865,0.06969332906077767,False,-0.00543944092142816,0.1405378243552367,PC4
