sample_name	ARO:3000005	ARO:3000026	ARO:3000027	ARO:3000074	ARO:3000090	ARO:3000124	ARO:3000149	ARO:3000165	ARO:3000166	ARO:3000167	ARO:3000168	ARO:3000172	ARO:3000173	ARO:3000175	ARO:3000177	ARO:3000178	ARO:3000179	ARO:3000180	ARO:3000186	ARO:3000190	ARO:3000191	ARO:3000194	ARO:3000195	ARO:3000215	ARO:3000216	ARO:3000217	ARO:3000377	ARO:3000378	ARO:3000410	ARO:3000412	ARO:3000502	ARO:3000506	ARO:3000516	ARO:3000521	ARO:3000549	ARO:3000553	ARO:3000556	ARO:3000565	ARO:3000566	ARO:3000567	ARO:3000569	ARO:3000599	ARO:3000617	ARO:3000620	ARO:3000621	ARO:3000801	ARO:3000803	ARO:3000814	ARO:3000818	ARO:3000819	ARO:3000822	ARO:3000828	ARO:3000829	ARO:3000830	ARO:3000860	ARO:3000896	ARO:3001044	ARO:3001214	ARO:3001387	ARO:3001581	ARO:3001582	ARO:3001854	ARO:3001998	ARO:3002004	ARO:3002007	ARO:3002109	ARO:3002118	ARO:3002119	ARO:3002121	ARO:3002172	ARO:3002406	ARO:3002407	ARO:3002408	ARO:3002546	ARO:3002547	ARO:3002591	ARO:3002602	ARO:3002603	ARO:3002604	ARO:3002605	ARO:3002606	ARO:3002607	ARO:3002608	ARO:3002611	ARO:3002612	ARO:3002615	ARO:3002616	ARO:3002617	ARO:3002618	ARO:3002619	ARO:3002658	ARO:3002679	ARO:3002683	ARO:3002689	ARO:3002691	ARO:3002693	ARO:3002694	ARO:3002695	ARO:3002696	ARO:3002699	ARO:3002702	ARO:3002703	ARO:3002705	ARO:3002737	ARO:3002761	ARO:3002764	ARO:3002769	ARO:3002790	ARO:3002791	ARO:3002793	ARO:3002794	ARO:3002795	ARO:3002797	ARO:3002798	ARO:3002804	ARO:3002853	ARO:3002854	ARO:3002858	ARO:3002859	ARO:3002860	ARO:3002861	ARO:3002862	ARO:3002865	ARO:3002867	ARO:3002868	ARO:3002869	ARO:3002872	ARO:3002873	ARO:3002878	ARO:3002921	ARO:3002933	ARO:3002948	ARO:3002952	ARO:3002956	ARO:3002972	ARO:3002987	ARO:3003001	ARO:3003002	ARO:3003003	ARO:3003005	ARO:3003012	ARO:3003013	ARO:3003014	ARO:3003017	ARO:3003018	ARO:3003020	ARO:3003033	ARO:3003034	ARO:3003041	ARO:3003042	ARO:3003043	ARO:3003057	ARO:3003069	ARO:3003072	ARO:3003077	ARO:3003078	ARO:3003079	ARO:3003092	ARO:3003093	ARO:3003094	ARO:3003095	ARO:3003096	ARO:3003099	ARO:3003100	ARO:3003101	ARO:3003102	ARO:3003103	ARO:3003104	ARO:3003139	ARO:3003140	ARO:3003141	ARO:3003197	ARO:3003209	ARO:3003210	ARO:3003285	ARO:3003291	ARO:3003297	ARO:3003303	ARO:3003312	ARO:3003315	ARO:3003323	ARO:3003373	ARO:3003378	ARO:3003380	ARO:3003381	ARO:3003386	ARO:3003390	ARO:3003395	ARO:3003470	ARO:3003499	ARO:3003511	ARO:3003552	ARO:3003574	ARO:3003582	ARO:3003585	ARO:3003686	ARO:3003709	ARO:3003729	ARO:3003733	ARO:3003735	ARO:3003737	ARO:3003751	ARO:3003756	ARO:3003775	ARO:3003794	ARO:3003797	ARO:3003805	ARO:3003890	ARO:3003893	ARO:3003896	ARO:3003899	ARO:3003900	ARO:3003901	ARO:3003922	ARO:3003923	ARO:3003930	ARO:3003937	ARO:3003953	ARO:3003966	ARO:3003968	ARO:3004032	ARO:3004033	ARO:3004045	ARO:3004049	ARO:3004054	ARO:3004059	ARO:3004097	ARO:3004111	ARO:3004113	ARO:3004114	ARO:3004126	ARO:3004290	ARO:3004291	ARO:3004550	ARO:3004551	ARO:3004552	ARO:3004555	ARO:3004561	ARO:3004573	ARO:3004577	ARO:3004595	ARO:3004622	ARO:3004624	ARO:3004627	ARO:3004639	ARO:3004657	ARO:3004658	ARO:3004662	ARO:3004665	ARO:3004670	ARO:3004671	ARO:3004672	ARO:3004673	ARO:3004674	ARO:3004692	ARO:3004869	ARO:3004956	ARO:3005045	ARO:3005064	ARO:3005067	ARO:3005068	ARO:3005099	ARO:3005112	ARO:3005114	ARO:3005116	ARO:3005128	ARO:3005227	ARO:3005230	ARO:3005258	ARO:3005306	ARO:3005307	ARO:3005319	ARO:3005320	ARO:3005326	ARO:3005347	ARO:3005590	ARO:3005591	ARO:3005597	ARO:3005664	ARO:3005700	ARO:3005701	ARO:3005727	ARO:3005729	ARO:3005734	ARO:3005742	ARO:3005750	ARO:3005789	ARO:3005794	ARO:3005863	ARO:3005864	ARO:3005865	ARO:3005866	ARO:3005867	ARO:3005868	ARO:3005870	ARO:3005871	ARO:3005872	ARO:3005877	ARO:3005879	ARO:3005880	ARO:3005885	ARO:3005922	ARO:3005923	ARO:3005924	ARO:3005931	ARO:3005983	ARO:3005994	ARO:3005995	ARO:3006006	ARO:3006007	ARO:3006008	ARO:3006010	ARO:3006011	ARO:3006012	ARO:3006013	ARO:3006014	ARO:3006015	ARO:3006016	ARO:3006021	ARO:3006022	ARO:3006024	ARO:3006040	ARO:3006041	ARO:3006043	ARO:3006048	ARO:3006089	ARO:3006092	ARO:3006093	ARO:3006095	ARO:3006099	ARO:3006100	ARO:3006101	ARO:3006103	ARO:3006113	ARO:3006116	ARO:3006129	ARO:3006130	ARO:3006142	ARO:3006150	ARO:3006151	ARO:3006228	ARO:3006229	ARO:3006230	ARO:3006231	ARO:3006232	ARO:3006234	ARO:3006235	ARO:3006236	ARO:3006237	ARO:3006238	ARO:3006239	ARO:3006240	ARO:3006241	ARO:3006242	ARO:3006244	ARO:3006245	ARO:3006246	ARO:3006247	ARO:3006248	ARO:3006249	ARO:3006250	ARO:3006251	ARO:3006252	ARO:3006253	ARO:3006255	ARO:3006259	ARO:3006260	ARO:3006261	ARO:3006262	ARO:3006263	ARO:3006264	ARO:3006265	ARO:3006266	ARO:3006268	ARO:3006269	ARO:3006271	ARO:3006277	ARO:3006278	ARO:3006279	ARO:3006293	ARO:3006295	ARO:3006296	ARO:3006297	ARO:3006300	ARO:3006306	ARO:3006315	ARO:3006318	ARO:3006326	ARO:3006330	ARO:3006332	ARO:3006337	ARO:3006341	ARO:3006347	ARO:3006354	ARO:3006392	ARO:3006395	ARO:3006403	ARO:3006407	ARO:3006410	ARO:3006411	ARO:3006413	ARO:3006419	ARO:3006428	ARO:3006432	ARO:3006435	ARO:3006445	ARO:3006457	ARO:3006458	ARO:3006461	ARO:3006464	ARO:3006477	ARO:3006478	ARO:3006603	ARO:3006614	ARO:3006622	ARO:3006641	ARO:3006663	ARO:3006695	ARO:3006701	ARO:3006702	ARO:3006708	ARO:3006709	ARO:3006720	ARO:3006749	ARO:3006762	ARO:3006787	ARO:3006839	ARO:3006853	ARO:3006859	ARO:3006860	ARO:3006861	ARO:3006862	ARO:3006874	ARO:3006875	ARO:3006876	ARO:3006877	ARO:3006878	ARO:3006879	ARO:3006904	ARO:3006905	ARO:3006932	ARO:3006933	ARO:3006934	ARO:3006956	ARO:3006957	ARO:3006958	ARO:3006959	ARO:3006960	ARO:3006961	ARO:3006962	ARO:3006968	ARO:3006969	ARO:3006970	ARO:3006971	ARO:3006999	ARO:3007042	ARO:3007248	ARO:3007249	ARO:3007250	ARO:3007251	ARO:3007252	ARO:3007253	ARO:3007254	ARO:3007255	ARO:3007256	ARO:3007257	ARO:3007258	ARO:3007259	ARO:3007260	ARO:3007263	ARO:3007265	ARO:3007267	ARO:3007268	ARO:3007269	ARO:3007274	ARO:3007371	ARO:3007372	ARO:3007491	ARO:3007527	ARO:3007637	ARO:3007671	ARO:3007751	ARO:3007752	ARO:3007770	ARO:3007771
N01_1_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0057549999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.4632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.18702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.49092	0.0	7.8762430000000005	0.0	0.0	0.0	0.0	0.0	3.03309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.17552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.75106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.11499	17.26901	64.26552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.25891	22.0306	17.1386	11.8388	6.29447	7.63163	0.0	0.0	0.0	0.0	0.0	0.68489	0.0	1.01103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.43067	0.0	14.6599	2.78848	0.0	0.0	3.44076	6.8326	0.0	0.0	5.4302	0.0	0.0	0.0	0.0	3.22877	0.0	0.0	2.266657	0.0	1.076256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N01_1_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.44678	0.0	4.97689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.1744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.5241	0.0	25.4321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.370449	0.0	0.322129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.00844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.4034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.4419	29.201	17.1051	16.638	0.0	8.13376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.8382	0.0	17.5077	3.94608	0.0	0.0	5.33124	9.40617	0.0	0.0	7.28012	0.0	0.0	0.0	0.0	3.9944	0.0	0.0	2.04552	6.29762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
N01_1_4	0.0	0.0	0.0	0.0	0.0	7.9213	4.50105	0.0	0.0	0.0	0.0	27.143099999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.3623	149.9438	43.65607	0.0	0.0	0.0	0.0	34.7908	0.0	4.51473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	808.3693000000001	0.0	94.522	0.0	0.0	0.0	0.0	0.0	0.0	6.32062	33.46378	15.0901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.55577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.2893	0.0	18.6746	49.8261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.40528	8.55062	8.57799	29.879299999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	836.9757	421.689	402.892	171.163	204.5993	118.43650000000001	14.4198	0.0	4.77467	0.0	8.22228	6.47111	0.0	17.15595	0.0	0.0	10.02817	0.0	0.0	0.0	6.3343	0.0	0.0	108.655	0.0	159.042	33.6553	3.47497	4.28215	57.419200000000004	84.5212	15.0081	17.8674	84.7812	5.9786	8.57799	19.6049	28.5386	40.5915	100.63741999999999	599.8574	19.68697	68.8565	0.0	0.0	11.8614	0.0	0.0	6.89522	7.03203	0.0	0.0	0.0	0.0	0.0	11.8614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.63529	10.1923	5.58185	6.03332	7.11412	9.82296	9.78192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88412	6.63529	0.0	0.0	0.0	0.0	5.73234	0.0	0.0	0.0	8.34541	5.52712	9.09787	9.27572	8.50958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.8181	28.4565	0.0	0.0
N01_2_3	0.0	0.0	0.0	0.0	0.0	6.92732	9.36738	0.0	0.0	0.0	0.0	12.13832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.5322	143.5506	18.27986	0.0	0.0	0.0	0.0	30.7284	0.0	5.87271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	398.0831	0.0	35.38105	0.0	0.0	0.0	0.0	0.0	8.04396	5.27304	23.842399999999998	12.5933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.537643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.61293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.9936	0.0	11.3732	29.921889999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53021	3.28789	3.01907	12.84139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.67496	0.0	383.6909	177.87740000000002	236.68682	88.5042	122.60327	59.3682	0.0	12.42782	3.41196	2.81229	6.32765	18.65207	0.0	7.19614	0.0	0.0	12.01425	0.0	0.0	3.12246	5.02489	0.0	0.0	37.2628	0.0	63.4625	10.939	2.50211	0.0	24.1733	30.687	7.07207	7.25818	42.411699999999996	4.96286	7.91989	19.8307	22.2915	13.8753	84.49266	515.06201	11.187100000000001	0.0	0.0	7.36157	15.7157	0.0	0.0	4.83879	7.71311	0.0	0.0	0.0	1.63361	0.0	13.834	10.0911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.81971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35736	2.48143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30275	0.0	0.0	1.07529	1.26139	1.26139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.889179	0.0	1.05461	1.34411	1.03393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0418	29.6944	0.0	0.0
N01_2_4	0.0	1.05134	0.0	0.0	0.0	0.0	35.17063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.696200000000005	0.0	0.0	0.0	0.0	0.0	0.0	374.24419	0.0	0.0	0.0	0.0	0.0	92.2551	0.0	11.6633	0.0	0.0	0.0	0.0	5.420976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.297798	14.127379999999999	82.809433	32.3944	0.0	0.0	0.0	7.88505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81729	11.30191	11.4005	9.26494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.81523	2.25053	427.2386	121.167	428.78265	77.76633000000001	293.68547	96.65762000000001	0.0	12.2054	6.768	9.33065	17.46211	32.18088	0.0	19.5319	0.0	0.0	19.86048	0.0	0.624233	3.69612	14.8502	0.0	0.0	0.0	0.0	13.7003	0.509243	8.90354	8.73927	32.427297	0.837787	23.7866	25.3143	36.205505	13.5196	27.8112	41.7744	65.5609	0.657088	293.9976	1646.6952	11.28549	0.0	0.0	19.2855	32.4273	0.0	0.0	15.1623	13.5032	0.0	0.0	0.0	5.89736	23.78658	26.0371	25.0022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.591379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.44152	7.55651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.96307	9.34707	5.076	5.38812	6.45589	9.06781	9.29779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36963	5.76595	0.0	0.0	0.0	0.0	5.12529	0.0	0.0	0.0	8.04933	5.20742	8.14789	8.55857	8.11503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4891	67.9429	0.0	0.0
